"ANO4","IPCF","IPCF_AE","IPCF_act","IPCF_AE_act","GENERO"
2019,90000,118421.052631579,106553.455733894,140201.915439334,2
2019,0,0,0,0,2
2019,6840,9268.29268292683,8098.06263577594,10972.9846013224,2
2019,9080,12139.0374331551,10750.059756264,14371.7376420641,2
2019,9000,10714.2857142857,10655.3455733894,12684.9352064159,1
2019,7733.33,9206.34920634921,9155.70039811771,10899.6480292167,2
2019,23333.33,28806.5843621399,27624.9660586593,34104.901240844,1
2019,19000,20503.5971223022,22494.6184327109,24274.7680928535,2
2019,28000,41791.0447761194,33149.9640061003,49477.5582180602,2
2019,27000,37500,31966.0367201682,44397.2732224558,2
2019,12487.5,17343.75,14784.2919830778,20533.7388653858,1
2019,35000,35000,41437.4550076254,41437.4550076254,1
2019,8333.33,10000,9866.056769677,11839.2728593216,2
2019,12500,17857.1428571429,14799.0910741519,21141.5586773599,2
2019,14500,21219.512195122,17166.9456460162,25122.359481975,2
2019,30500,34269.6629213483,36109.7822209307,40572.7890122817,1
2019,10750,15034.965034965,12727.2183237707,17800.305347931,2
2019,8666.67,9885.93155893536,10260.7070911696,11704.2241194814,1
2019,18427,19885.2517985611,21816.2280978718,23542.692191948,2
2019,750,970.873786407767,887.945464449116,1149.44396692442,2
2019,28000,44444.4444444444,33149.9640061003,52618.9904858736,2
2019,8000,9486.16600790514,9471.41828745724,11230.930775641,2
2019,45000,50847.4576271186,53276.727866947,60199.6925050248,2
2019,5300,7220.70844686649,6274.81461544042,8548.79375400602,2
2019,15000,17751.4792899408,17758.9092889823,21016.4606970205,2
2019,36250,51418.4397163121,42917.3641150406,60875.6937801995,2
2019,9550,11019.2307692308,11306.5055806521,13045.9679776755,1
2019,21250,31021.897810219,25158.4548260583,36727.6712789172,2
2019,10336,13150.1272264631,12237.0724273948,15568.794436889,1
2019,2840,3114.0350877193,3362.35349204732,3686.79110970101,1
2019,14500,21167.8832116788,17166.9456460162,25061.2345197317,1
2019,21666.67,28017.2413793103,25651.7618082876,33170.376545513,1
2019,3355.56,4265.53672316384,3972.7390435825,5050.08531569931,2
2019,10500,16755.3191489362,12431.2365022876,19837.0795249271,2
2019,14000,17073.1707317073,16574.9820030502,20213.3926866465,1
2019,11714.29,14695.3405017921,13868.8675663222,17398.2145961356,2
2019,32666.67,38888.8888888889,38674.9619535414,46041.6166751394,2
2019,8900,10680,10536.9528447962,12644.3434137554,1
2019,25500,34459.4594594595,30190.14579127,40797.494312527,1
2019,4900,5798.81656804734,5801.24370106756,6865.3771610267,1
2019,10000,13157.8947368421,11839.2728593216,15577.9906043705,1
2019,2120,2345.13274336283,2509.92584617617,2776.46664400019,1
2019,5800,6016.59751037344,6866.7782584065,7123.21396100259,1
2019,4460,6353.27635327635,5280.31569525741,7521.81722971141,1
2019,2700,3729.2817679558,3196.60367201682,4415.19844201218,1
2019,9250,11795.9617428268,10951.3273948724,13965.5609711444,2
2019,11500,12957.7464788732,13615.1637882198,15341.0296205293,1
2019,13333.33,17241.3793103448,15785.6931993378,20412.5394126234,1
2019,22500,35433.0708661417,26638.3639334735,41950.1794227929,1
2019,38666.67,37908.4967320261,45778.5256691343,44880.9036497157,1
2019,7333.33,10256.4102564103,8682.12948374485,12142.8439582785,1
2019,6750,8411.21495327103,7991.50918004205,9958.26689101813,2
2019,16000,17977.5280898876,18942.8365749145,21284.0860392298,1
2019,10000,10000,11839.2728593216,11839.2728593216,1
2019,10000,11682.2429906542,11839.2728593216,13830.9262375252,1
2019,6280,6993.31848552338,7435.06335565393,8279.58057422487,2
2019,25000,31446.5408805031,29598.1821483039,37230.4177966086,1
2019,10500,11330.9352517986,12431.2365022876,13415.0034197349,1
2019,40000,39603.9603960396,47357.0914372862,46888.2093438477,1
2019,16625,20846.394984326,19682.7911286221,24680.6158352628,2
2019,6333.33,7279.69348659004,7498.20219781269,8618.62775199653,1
2019,30000,47619.0476190476,35517.8185779647,56377.4898062931,2
2019,22000,30136.9863013699,26046.4002905074,35680.0003979554,1
2019,36250,40055.2486187845,42917.3641150406,47422.5017845753,1
2019,6666.67,7259.52813067151,7892.85251930532,8594.75343689405,1
2019,36333.33,43253.9682539683,43016.0207757773,51209.5532407162,1
2019,6750,8794.78827361564,7991.50918004205,10412.3898111297,1
2019,6401.6,8123.8578680203,7579.02891362328,9618.05699698386,2
2019,7500,8797.65395894428,8879.45464449116,10415.7825741832,1
2019,10625,14285.7142857143,12579.2274130291,16913.2469418879,1
2019,8433.33,9100.71942446043,9984.44949827022,10774.5900482315,2
2019,1166.67,1576.57657657658,1381.25244667847,1866.55202737051,1
2019,28466.67,30500,33702.4673526263,36109.7822209307,1
2019,9750,13780.9187279152,11543.2910378385,16315.6057071922,1
2019,3500,4516.12903225806,4143.74550076254,5346.7683880807,2
2019,74250,74250,87906.6009804625,87906.6009804625,1
2019,3340,4587.91208791209,3954.3171350134,5431.75430633708,2
2019,31000,41333.3333333333,36701.7458638968,48935.6611518624,2
2019,16666.67,21929.8245614035,19732.1253786269,25963.3176739508,2
2019,20750,25460.1226993865,24566.4911830922,30142.9339669843,2
2019,37000,46540.8805031447,43805.3095794897,55101.0183389808,2
2019,13333.33,14388.4892086331,15785.6931993378,17034.9249774411,1
2019,13718,18050,16241.1145084173,21369.8875110754,2
2019,7120,10289.0173410405,8429.56227583694,12181.4483754869,1
2019,9125,10310.7344632768,10803.3364841309,12207.1598690745,1
2019,21666.67,32338.3084577114,25651.7618082876,38286.2057639752,1
2019,2000,2240.89635854342,2367.85457186431,2653.05834382556,1
2019,7150,9377.04918032787,8465.08009441491,11101.7443861179,2
2019,19200,26016.2601626016,22731.4038898974,30801.3602844138,2
2019,18000,26865.671641791,21310.6911467788,31807.0017116101,2
2019,25000,30120.4819277108,29598.1821483039,35660.4604196432,1
2019,6666.67,10309.2783505155,7892.85251930532,12205.4359374449,1
2019,55000,73333.3333333333,65116.0007262685,86821.3343016914,2
2019,22450,31843.9716312057,26579.1675691769,37700.9469066339,2
2019,10033.33,12863.2478632479,11878.7331557617,15229.1501310076,2
2019,2260,3896.55172413793,2675.67566620667,4613.23390725288,2
2019,3800,4455.61139028476,4498.92368654219,5275.11990046823,2
2019,9114.29,11771.2177121771,10790.6566228986,13936.2658380944,2
2019,20000,25000,23678.5457186431,29598.1821483039,1
2019,7050,9009.58466453674,8346.68736582169,10666.6931192609,2
2019,2800,3664.92146596859,3314.99640061003,4339.00052435868,2
2019,4000,5042.01680672269,4735.70914372862,5969.38127360751,2
2019,13666.67,19069.7674418605,16180.3435208304,22577.2180107992,2
2019,5750,6327.37276478679,6807.58189410989,7491.14926449507,1
2019,22000,24336.2831858407,26046.4002905074,28812.3897018887,1
2019,19200,21052.6315789474,22731.4038898974,24924.7849669927,2
2019,7916.67,10485.651214128,9372.76162672051,12414.2485831738,1
2019,16000,19370.4600484262,18942.8365749145,22933.2161923904,2
2019,33750,48561.1510791367,39957.5459002102,57492.8717988636,1
2019,9166.67,9892.08633093525,10852.6707341357,11711.5109219907,2
2019,28000,36842.1052631579,33149.9640061003,43618.3736922373,2
2019,14966.67,19106.3829787234,17719.4489925422,22620.5681439803,2
2019,13750,19230.7692307692,16279.0001815671,22767.8324217722,2
2019,12250,16013.0718954248,14503.1092526689,18958.3127485868,2
2019,19500,28260.8695652174,23086.582075677,33458.8146024305,2
2019,20000,31746.0317460317,23678.5457186431,37584.9932041954,2
2019,6833.33,8577.40585774058,8090.16584077877,10155.0248374934,2
2019,21250,31021.897810219,25158.4548260583,36727.6712789172,2
2019,4800,6274.50980392157,5682.85097247434,7428.56336271156,2
2019,5633.33,9657.14285714286,6669.45309766019,11433.3549327162,2
2019,10750,11286.0892388451,12727.2183237707,13361.909001334,1
2019,2800,3566.87898089172,3314.99640061003,4222.92535109558,2
2019,19500,20526.3157894737,23086.582075677,24301.6653428179,1
2019,8000,9736.30831643002,9471.41828745724,11527.0810800697,2
2019,9250,10850.4398826979,10951.3273948724,12846.1318414926,1
2019,3333.33,3968.25396825397,3946.42034001623,4698.12415052442,2
2019,69000,78409.0909090909,81690.9827293187,92830.6621924076,1
2019,3714.29,4896.42184557439,4397.44927886494,5797.0074264098,1
2019,1860,2590.52924791086,2202.10475183381,3066.99826160698,2
2019,3071.43,3687.82161234991,3636.3497838306,4366.11263251138,1
2019,3750,5319.14893617021,4439.72732224558,6297.48556346891,1
2019,7325,8230.33707865169,8672.26736945303,9744.12063983487,2
2019,5250,6268.65671641791,6215.61825114381,7421.63373270903,1
2019,19000,19000,22494.6184327109,22494.6184327109,1
2019,7857.14,9090.90909090909,9302.28243538897,10762.975326656,1
2019,5833.33,8120.64965197216,6906.23855484662,9614.2587024653,1
2019,10875,13082.7067669173,12875.2092345122,15488.9735152026,2
2019,16000,21621.6216216216,18942.8365749145,25598.4278039385,2
2019,13250,17607.9734219269,15687.0365386011,20846.5601841874,1
2019,4071.43,5107.52688172043,4820.27706976275,6046.94043890079,1
2019,7420,8135.9649122807,8784.74046161659,9632.39085703573,1
2019,9250,11635.2201257862,10951.3273948724,13775.2545847452,2
2019,37000,47234.0425531915,43805.3095794897,55921.6718036039,1
2019,11500,12921.3483146067,13615.1637882198,15297.9368406964,2
2019,6000,7894.73684210526,7103.56371559293,9346.79436262228,1
2019,3714.29,4896.42184557439,4397.44927886494,5797.0074264098,1
2019,3000,3324.09972299169,3551.78185779646,3935.49236320938,1
2019,20500,24550.8982035928,24270.5093616092,29066.4782773763,2
2019,21000,25149.7005988024,24862.4730045753,29775.4167719464,1
2019,34750,39488.6363636364,41141.4731861424,46751.6740751618,1
2019,27000,39416.0583941606,31966.0367201682,46665.7470367419,1
2019,20750,27124.1830065359,24566.4911830922,32113.0603700552,1
2019,6832.5,8332.31707317073,8089.18318113145,9864.85753796518,2
2019,4166.67,5330.49040511727,4933.03430447493,6310.91303801788,1
2019,17666.67,25238.0952380952,20916.052664559,29880.0695973353,2
2019,9862.5,11741.0714285714,11676.4828575059,13900.5748303641,2
2019,2571.43,3266.78765880218,3044.38614086452,3867.63904660232,1
2019,16580,18840.9090909091,19629.5144007551,22306.2663644945,1
2019,16333.33,20247.9338842975,19337.4750571342,23972.0814093701,2
2019,10300,10300,12194.4510451012,12194.4510451012,1
2019,13000,17379.679144385,15391.054717118,20576.2763597834,1
2019,16250,19817.0731707317,19238.8183963975,23461.9736541433,1
2019,42400,54219.9488491049,50198.5169235234,64192.476884301,1
2019,7000,8045.97701149425,8287.49100152508,9525.8517258909,1
2019,23333.33,27667.9841897233,27624.9660586593,32756.8814289529,1
2019,4500,6405.69395017794,5327.6727866947,7583.87585294619,2
2019,5833.33,8120.64965197216,6906.23855484662,9614.2587024653,2
2019,31600,42133.3333333333,37412.1022354561,49882.8029806081,1
2019,2033.33,2612.41970021413,2407.31486830443,3092.91496539021,2
2019,26666.67,35398.2300884956,31571.3982379484,41908.9304754745,2
2019,14300,17125.748502994,16930.1601888298,20275.6409447064,2
2019,35000,45454.5454545455,41437.4550076254,53814.8766332798,2
2019,5500,6707.31707317073,6511.60007262685,7940.97569832543,2
2019,1600,2640.26402640264,1894.28365749145,3125.88062292318,2
2019,14250,19860.6271777003,16870.9638245332,23513.5384314052,1
2019,1833.33,2235.77235772358,2170.529411118,2646.99189944181,1
2019,2800,3566.87898089172,3314.99640061003,4222.92535109558,1
2019,7500,8522.72727272727,8879.45464449116,10090.28936874,1
2019,27500,30555.5555555556,32558.0003631343,36175.5559590381,2
2019,7325,8230.33707865169,8672.26736945303,9744.12063983487,2
2019,3500,4382.82647584973,4143.74550076254,5188.94785426436,2
2019,8840,10255.2204176334,10465.9172076403,12141.4352756847,1
2019,46000,61333.3333333333,54460.6551528791,72614.2068705055,2
2019,35500,44654.0880503145,42029.4186505915,52867.1932711843,1
2019,32000,38323.3532934132,37885.673149829,45372.0636524898,2
2019,15500,17514.1242937853,18350.8729319484,20735.4496406197,1
2019,5500,6532.06650831354,6511.60007262685,7733.49177271598,1
2019,4266.67,5638.76651982379,5051.42703306815,6675.88954182008,2
2019,30000,43165.4676258993,35517.8185779647,51104.7749323232,2
2019,12833.33,15217.3913043478,15193.7295563717,18016.2847859241,1
2019,18333.33,21696.2524654832,21705.3296289986,25686.7852963584,2
2019,2250,3571.42857142857,2663.83639334735,4228.31173547198,2
2019,36666.67,51401.8691588785,43410.67109727,60856.0754451108,2
2019,15000,21126.7605633803,17758.9092889823,25012.5482943413,2
2019,20750,26349.2063492063,24566.4911830922,31195.5443594822,1
2019,3000,3665.98778004073,3551.78185779646,4340.26296268407,2
2019,11000,16058.3941605839,13023.2001452537,19011.9710149689,2
2019,8000,8963.58543417367,9471.41828745724,10612.2333753022,2
2019,9625,12183.5443037975,11395.300127097,14424.4305406291,2
2019,9666.67,15760.8695652174,11444.6343771018,18659.7235282785,1
2019,3166.67,4408.35266821346,3749.10701854278,5219.16900990973,2
2019,1616.67,2150.77605321508,1914.01972534794,2546.3624553308,2
2019,9250,13962.2641509434,10951.3273948724,16530.3055016942,1
2019,14300,20283.6879432624,16930.1601888298,24014.4116153614,2
2019,3928.57,5544.35483870968,4651.14121769449,6564.11297643836,2
2019,7333.33,8494.20849420849,8682.12948374485,10056.5252086901,1
2019,17000,25373.1343283582,20126.7638608466,30039.9460609651,2
2019,6669.33,8067.74193548387,7896.0017658859,9551.61981327845,1
2019,37000,47234.0425531915,43805.3095794897,55921.6718036039,1
2019,18000,24000,21310.6911467788,28414.2548623717,2
2019,8333.33,11627.9069767442,9866.056769677,13766.5963480483,1
2019,0,0,0,0,1
2019,11150,13639.1437308868,13200.7892381435,16147.7544197474,1
2019,11700,15000,13851.9492454062,17758.9092889823,2
2019,31000,37530.2663438257,36701.7458638968,44433.1063727564,1
2019,4100,5077.39938080495,4854.10187232184,6011.27166851001,2
2019,6000,7361.96319018405,7103.56371559293,8716.02909888703,2
2019,10000,11363.6363636364,11839.2728593216,13453.7191583199,2
2019,4800,5408.45070422535,5682.85097247434,6403.21236335137,1
2019,20000,23715.4150197628,23678.5457186431,28077.3269391025,1
2019,17000,24285.7142857143,20126.7638608466,28752.5198012095,2
2019,31833.33,45047.1698113208,37688.3479890826,53332.5734936419,1
2019,20000,23809.5238095238,23678.5457186431,28188.7449031465,2
2019,17083.33,22982.0627802691,20225.4205215834,27209.0912125663,2
2019,33333.33,42553.1914893617,39464.2389179809,50379.8845077513,1
2019,26000,34666.6666666667,30782.109434236,41042.8125789814,1
2019,3355.56,4265.53672316384,3972.7390435825,5050.08531569931,2
2019,40000,48192.7710843373,47357.0914372862,57056.7366714292,1
2019,4700,6894.86552567237,5564.45824388113,8163.01942867647,1
2019,76000,98701.2987012987,89978.4737308438,116855.160689408,2
2019,13000,18505.3380782918,15391.054717118,21908.974686289,1
2019,44333.33,62441.3145539906,52487.4390632346,73925.9760699421,2
2019,3285.71,4771.78423236514,3890.04172266014,5649.44555527792,1
2019,13375,17370.1298701299,15835.0274493426,20564.9707134319,2
2019,55000,62146.8926553672,65116.0007262685,73577.4019505859,2
2019,18750,22865.8536585366,22198.6366112279,27071.5080624731,2
2019,17250,19827.5862068966,20422.7456823297,23474.4203245169,2
2019,0,0,0,0,1
2019,8000,9039.54802259887,9471.41828745724,10702.1675564489,2
2019,35000,35000,41437.4550076254,41437.4550076254,1
2019,4500,5921.05263157895,5327.6727866947,7010.09577196671,2
2019,42250,50447.7611940299,50020.9278306335,59726.4809918013,2
2019,18750,21008.4033613445,22198.6366112279,24872.4219733646,1
2019,15900,21013.2158590308,18824.4438463213,24878.1196206889,2
2019,21800,26424.2424242424,25809.614833321,31284.3816161466,1
2019,13750,15850.144092219,16279.0001815671,18765.4180767344,2
2019,35750,40168.5393258427,42325.4004720745,47556.629743904,1
2019,22533.33,27479.674796748,26677.8242299136,32533.9368004121,2
2019,13000,18181.8181818182,15391.054717118,21525.9506533119,2
2019,25000,29940.119760479,29598.1821483039,35446.9247285076,1
2019,4800,6666.66666666667,5682.85097247434,7892.84857288103,2
2019,7250,7611.54855643045,8583.47282300812,9011.52002415551,1
2019,20333.33,26236.5591397849,24073.1842008629,31062.1782545641,1
2019,5750,6327.37276478679,6807.58189410989,7491.14926449507,2
2019,17333.33,18840.5797101449,20521.4023430664,22305.8764016203,1
2019,9833.33,13947.9905437352,11641.9476985752,16513.4065886518,1
2019,5916.67,8160.91954022989,7004.9070548562,9661.93532197506,1
2019,6925,8793.65079365079,8198.69645508017,10411.0431175621,2
2019,19000,23265.306122449,22494.6184327109,27544.4307339318,1
2019,10866.67,12834.6456692913,12865.3471202204,15195.287213145,2
2019,27500,39568.345323741,32558.0003631343,46846.043687963,2
2019,4666.67,5185.18518518519,5524.99794744101,6138.88222335191,1
2019,1750,2321.72470978441,2071.87275038127,2748.75323433668,2
2019,13000,14404.432132964,15391.054717118,17053.800240574,1
2019,15000,17045.4545454545,17758.9092889823,20180.5787374799,1
2019,5000,5747.12643678161,5919.63642966078,6804.17980420779,2
2019,5371.43,7189.29254302103,6359.38254147456,8511.59960823117,2
2019,31000,46268.6567164179,36701.7458638968,54778.7251699952,2
2019,17500,19886.3636363636,20718.7275038127,23544.0085270599,1
2019,8500,10303.0303030303,10063.3819304233,12198.0387035434,1
2019,14000,19858.1560283688,16574.9820030502,23510.6127702839,2
2019,10175,14587.8136200717,12046.4601343597,17270.9105868956,1
2019,13333.33,15810.2766798419,15785.6931993378,18718.2179594017,2
2019,10166.67,11960.7843137255,12036.5980200679,14160.6989101689,2
2019,6666.67,8163.26530612245,7892.85251930532,9664.71253822167,1
2019,21250,30141.8439716312,25158.4548260583,35685.7515263238,1
2019,7400,9560.72351421189,8761.06191589795,11319.2014417286,2
2019,11000,14666.6666666667,13023.2001452537,17364.2668603383,2
2019,21666.67,23297.4910394265,25651.7618082876,27582.5353353369,2
2019,10000,12376.2376237624,11839.2728593216,14652.5654199524,1
2019,20333.33,23552.1235521236,24073.1842008629,27884.0017150044,1
2019,40000,51612.9032258064,47357.0914372862,61105.924435208,2
2019,39000,44318.1818181818,46173.164151354,52469.5047174478,2
2019,15000,17045.4545454545,17758.9092889823,20180.5787374799,2
2019,23250,26197.1830985916,27526.3093979226,31015.5598849832,1
2019,3333.33,4016.06425702811,3946.42034001623,4754.72805595243,2
2019,14000,20895.5223880597,16574.9820030502,24738.7791090301,2
2019,13333.33,17241.3793103448,15785.6931993378,20412.5394126234,1
2019,12960,14179.4310722101,15343.6976256807,16787.4153453837,2
2019,14166.67,18973.2142857143,16772.3071637965,22462.9060946949,2
2019,17500,23102.3102310231,20718.7275038127,27351.4554505778,2
2019,65000,65000,76955.2735855901,76955.2735855901,1
2019,12000,14400,14207.1274311859,17048.552917423,2
2019,5960,7989.27613941019,7056.20662415564,9458.72201629443,1
2019,175000,208955.223880597,207187.275038127,247387.791090301,2
2019,40000,45325.7790368272,47357.0914372862,53662.4265578314,1
2019,17750,20699.7084548105,21014.7093252958,24506.9496504907,2
2019,8750,9971.50997150997,10359.3637519064,11805.5427372152,1
2019,11250,13313.6094674556,13319.1819667367,15762.3455227654,1
2019,7333.33,9205.02092050209,8682.12948374485,10898.0754353587,2
2019,7000,9929.0780141844,8287.49100152508,11755.306385142,2
2019,11500,15333.3333333333,13615.1637882198,18153.5517176264,1
2019,18500,24666.6666666667,21902.6547897449,29203.5397196598,2
2019,21750,29000,25750.4184690244,34333.8912920325,2
2019,55000,73333.3333333333,65116.0007262685,86821.3343016914,1
2019,95500,102688.172043011,113065.055806521,121575.328824216,2
2019,16000,23357.6642335766,18942.8365749145,27653.776021773,1
2019,10000,12755.1020408163,11839.2728593216,15101.1133409714,1
2019,10750,11315.7894736842,12727.2183237707,13397.0719197586,1
2019,24540,32720,29053.5755967751,38738.1007957001,2
2019,22850,26114.2857142857,27052.7384835497,30917.4154097711,1
2019,5800,6359.64912280702,6866.7782584065,7529.36212544572,1
2019,25000,31645.5696202532,29598.1821483039,37466.0533522834,1
2019,50000,74626.8656716418,59196.3642966078,88352.7825322504,2
2019,20766.67,28709.6774193548,24586.2272509487,33990.1704670845,1
2019,4916.67,7160.19417475728,5820.97976892405,8477.14925606761,1
2019,12800,20317.4603174603,15154.2692599316,24054.3956506851,2
2019,13750,22540.9836065574,16279.0001815671,26686.8855435527,2
2019,33000,52380.9523809524,39069.6004357611,62015.2387869224,2
2019,6183.33,7332.01581027668,7320.61310492287,8680.57357867252,1
2019,5833.33,8120.64965197216,6906.23855484662,9614.2587024653,2
2019,4833.33,6196.5811965812,5722.31126891446,7336.3015581266,2
2019,39750,44788.7323943662,47061.1096158032,53026.6023840036,2
2019,21666.67,30516.4319248826,25651.7618082876,36129.2364251597,2
2019,33000,41984.7328244275,39069.6004357611,49706.8707834111,2
2019,9625,12183.5443037975,11395.300127097,14424.4305406291,1
2019,6800,7906.97674418605,8050.70554433865,9361.28551667285,2
2019,4960,6441.55844155844,5872.27933822349,7626.33680288765,2
2019,6500,8201.8927444795,7695.52735855901,9710.44461647824,2
2019,9000,11623.6162361624,10655.3455733894,13761.5164231966,2
2019,12500,16077.1704180064,14799.0910741519,19034.2007384591,2
2019,10066.67,16149.7326203209,11918.2052914746,19120.1091097065,1
2019,5050,6733.33333333333,5978.83279395738,7971.77705860984,2
2019,11944.44,16020.8643815201,14141.3484311795,18967.5384855002,1
2019,43333.33,65656.5656565657,51303.5117773024,77732.5995814041,2
2019,16000,25396.8253968254,18942.8365749145,30067.9945633563,2
2019,7500,10997.0674486804,8879.45464449116,13019.728217729,1
2019,8040,10255.1020408163,9518.77537889453,12141.295126141,1
2019,4640,5756.82382133995,5493.4226067252,6815.66080238858,2
2019,20500,26623.3766233766,24270.5093616092,31520.1420280639,2
2019,13000,17567.5675675676,15391.054717118,20798.7225907,1
2019,20666.67,27312.7753303965,24467.8345223555,32336.339968191,2
2019,9333.33,12017.1673819742,11049.9840556092,14227.4523631332,2
2019,15000,18404.9079754601,17758.9092889823,21790.0727472176,2
2019,14125,20620.4379562044,16722.9729137917,24413.0991442214,2
2019,15000,16901.4084507042,17758.9092889823,20010.038635473,2
2019,17000,22666.6666666667,20126.7638608466,26835.6851477955,2
2019,12000,16000,14207.1274311859,18942.8365749145,2
2019,29500,31052.6315789474,34925.8549349986,36764.0578263143,1
2019,12000,13636.3636363636,14207.1274311859,16144.4629899839,1
2019,4640,5756.82382133995,5493.4226067252,6815.66080238858,1
2019,13333.33,17543.8596491228,15785.6931993378,20770.6541391606,1
2019,10000,12500,11839.2728593216,14799.0910741519,2
2019,50000,49504.9504950495,59196.3642966078,58610.2616798096,1
2019,3917.5,5546.90265486726,4638.03514263922,6567.12940550686,2
2019,7400,11044.776119403,8761.06191589795,13076.2118147731,2
2019,26666.67,30888.0308880309,31571.3982379484,36569.182577055,1
2019,13000,19402.9850746269,15391.054717118,22971.7234583851,2
2019,34500,34500,40845.4913646593,40845.4913646593,1
2019,7400,9462.91560102302,8761.06191589795,11203.4039845242,1
2019,14450,19331.1036789298,17107.7492817196,22886.6211126684,1
2019,11200,14070.351758794,13259.9856024401,16658.2733698997,2
2019,28000,44444.4444444444,33149.9640061003,52618.9904858736,2
2019,8876,12259.6685082873,10508.5385899338,14514.5560634445,2
2019,2628.57,3593.75,3112.03574598269,4254.73868381868,1
2019,16666.67,23255.8139534884,19732.1253786269,27533.1926960966,2
2019,27333.33,32800,32360.675202388,38832.8149785747,2
2019,9000,11501.5974440895,10655.3455733894,13617.055045865,1
2019,1033.33,1336.20689655172,1223.38758237227,1581.97180447831,1
2019,11666.67,15695.067264574,13812.4889489661,18581.8183890697,2
2019,10000,13840.830449827,11839.2728593216,16386.5368295108,1
2019,14750,18495.2978056426,17462.9274674993,21897.0877335414,1
2019,16000,18233.6182336182,18942.8365749145,21587.2781480507,1
2019,18533.33,23459.9156118143,21942.115086185,27774.8342184927,1
2019,8400,12650.6024096386,9944.9892018301,14977.3933762502,2
2019,9500,12794.6127946128,11247.3092163555,15147.8912004788,2
2019,23800,25591.3978494624,28177.4694051853,30298.354199124,1
2019,8018.18,10057.0125427594,9492.94208551549,11906.7715643348,1
2019,29000,44615.3846153846,34333.8912920325,52821.3712185115,2
2019,50666.67,60317.4603174603,59985.6531003201,71411.4870879713,2
2019,22500,25423.7288135593,26638.3639334735,30099.8462525124,1
2019,29000,35714.2857142857,34333.8912920325,42283.1173547198,2
2019,20000,26315.7894736842,23678.5457186431,31155.9812087409,2
2019,5666.67,6841.046277666,6708.92523337316,8099.30135245337,1
2019,9000,11726.3843648208,10655.3455733894,13883.1864148396,1
2019,31250,43402.7777777778,36997.7276853798,51385.7328963609,2
2019,8666.67,11818.1818181818,10260.7070911696,13991.8679246527,2
2019,4285.71,5494.50549450549,5073.9690085923,6505.0949776492,1
2019,9166.67,9786.4768683274,10852.6707341357,11586.4769975567,1
2019,6600,8396.9465648855,7813.92008715222,9941.37415668222,2
2019,50000,56497.1751412429,59196.3642966078,66888.5472278054,1
2019,7500,10538.6416861827,8879.45464449116,12476.9854489337,1
2019,11600,13809.5238095238,13733.556516813,16349.472043825,1
2019,12500,16666.6666666667,14799.0910741519,19732.1214322026,2
2019,18333.33,19642.8571428571,21705.3296289986,23255.7145450959,1
2019,31000,34140.9691629956,36701.7458638968,40420.4249602388,1
2019,50000,65789.4736842105,59196.3642966078,77889.9530218523,2
2019,40000,45325.7790368272,47357.0914372862,53662.4265578314,1
2019,6500,7202.21606648199,7695.52735855901,8526.90012028699,1
2019,12666.67,15019.7628458498,14996.4162348982,17782.3070614316,2
2019,5333.33,6477.73279352227,6314.27491188054,7669.16460522854,1
2019,9600,11622.2760290557,11365.7019449487,13759.9297154342,2
2019,1224,1784.25655976676,1449.12699798096,2112.43002621131,2
2019,23000,25842.6966292135,27230.3275764396,30595.8736813928,2
2019,30000,33898.3050847458,35517.8185779647,40133.1283366832,2
2019,35000,36745.406824147,41437.4550076254,43503.8897717852,1
2019,18500,24666.6666666667,21902.6547897449,29203.5397196598,1
2019,16650,18760.5633802817,19712.3893107704,22211.1428853751,1
2019,49000,49000,58012.4370106756,58012.4370106756,1
2019,36000,43113.7724550898,42621.3822935576,51043.571609051,2
2019,925,1066.28242074928,1095.13273948724,1262.40085243486,2
2019,20000,25000,23678.5457186431,29598.1821483039,2
2019,2800,3043.47826086957,3314.99640061003,3603.25695718482,1
2019,19466.67,24132.2314049587,23047.1217792369,28570.8072307594,2
2019,50000,52631.5789473684,59196.3642966078,62311.9624174818,1
2019,22333.33,30044.8430493274,26441.0387727272,35570.9094876477,2
2019,13633.33,16102.3622047244,16140.8713851174,19064.0259821359,2
2019,7550,10134.2281879195,8938.65100878777,11998.1892735406,2
2019,7755,9476.57841140529,9181.35610240386,11219.5797585383,2
2019,10250,12312.3123123123,12135.2546808046,14576.882499465,2
2019,12600,18394.1605839416,14917.4838027452,21777.3486171462,2
2019,3680,4722.99465240642,4356.85241223033,5591.68224029561,2
2019,9200,11031.175059952,10892.1310305758,13060.1091493715,1
2019,16000,18130.3116147309,18942.8365749145,21464.9706231326,1
2019,22500,28213.1661442006,26638.3639334735,33402.3372206564,2
2019,10000,13840.830449827,11839.2728593216,16386.5368295108,2
2019,5000,6666.66666666667,5919.63642966078,7892.84857288103,1
2019,99000,112500,117208.801307283,133191.819667367,1
2019,7033.33,9859.81308411215,8326.9512979652,11673.3017444712,2
2019,8200,9975.66909975669,9708.20374464367,11810.4668426322,1
2019,47800,71343.2835820895,56591.724267557,84465.2601008314,2
2019,0,0,0,0,2
2019,4618.18,5772.72727272727,5467.58931334616,6834.48933242653,2
2019,40000,43165.4676258993,47357.0914372862,51104.7749323232,1
2019,8333.33,10683.7606837607,9866.056769677,12648.7957898735,1
2019,13666.67,19069.7674418605,16180.3435208304,22577.2180107992,2
2019,18750,21126.7605633803,22198.6366112279,25012.5482943413,2
2019,11944.44,16020.8643815201,14141.3484311795,18967.5384855002,1
